name,category,addres_full,website,phone_number,rating,review_count,longitude,latitude,provinsi
Klinik Praktek Psikiater Fitrah,Mental health clinic,"klinik praktek psikiater fitrah, jl. monginsidi no.25, maricaya baru, kec. makassar, kota makassar, sulawesi selatan 90141, indonesia",tidak diketahui,+62 821-8704-0608,4.3,4.0,119.4215474,-5.1484709,Sulawesi Selatan
Nasa,Psychiatrist,"3qc7+94q nasa, btn wesabbe,kampung baru,kel.batu lappa,kec. watang pulu, kab.sidap, batu lappa, kec. watang pulu, pangkajene sidenreng, sulawesi selatan 91661, indonesia",tidak diketahui,+62 823-9430-2456,5.0,2.0,119.762871,-3.929038,Sulawesi Selatan
HYPNO CARE CENTER,Mental health clinic,"hypno care center, jl. taman sudiang indah no.6, pai, kec. biringkanaya, kota makassar, sulawesi selatan 99242, indonesia",tidak diketahui,+62 853-9981-1180,3.3,3.0,119.5245603,-5.0896126,Sulawesi Selatan
Klinik Pratama (Rawat Jalan) NUHRINTAMA,Psychologist,"klinik pratama (rawat jalan) nuhrintama, jl. pallantikang lorong 1 blk. b no.2, kalegowa, somba opu, gowa regency, south sulawesi 92114, indonesia",http://linktr.ee/KlinikNuhrintama,+62 852-1414-8866,5.0,506.0,119.4479787,-5.1946311,Sulawesi Selatan
"Praktek Umum Dr. Sonny Tunggal, dr. Lili Tunggal Sp.KJ Dan Apotik Prima Husada",Psychiatrist,"praktek umum dr. sonny tunggal, dr. lili tunggal sp.kj dan apotik prima husada, jl. dr. ratulangi no.180, bonto biraeng, mamajang, makassar city, south sulawesi 90125, indonesia",tidak diketahui,+62 852-4444-2630,4.8,45.0,119.4180442,-5.1631932,Sulawesi Selatan
Klinik Psikiater Insan Sabir,Mental health clinic,"klinik psikiater insan sabir, jl. anuang no.28, maricaya, kec. makassar, kota makassar, sulawesi selatan 90142, indonesia",tidak diketahui,tidak diketahui,5.0,1.0,119.4234145,-5.149944,Sulawesi Selatan
Hariyanti Rumah Hipnoterapi Pinrang,Mental health clinic,"hariyanti rumah hipnoterapi pinrang, jl. g. lompo battang, temmassarangnge, kec. paleteang, kabupaten pinrang, sulawesi selatan 91215, indonesia",tidak diketahui,+62 823-5174-8985,5.0,5.0,119.6483305,-3.771069,Sulawesi Selatan
Equalita Konsultan,Psychologist,"rchq+6w2 equalita konsultan, tidung, kec. rappocini, kota makassar, sulawesi selatan 90222, indonesia",tidak diketahui,+62 853-4377-3884,5.0,1.0,119.4397797,-5.1719948,Sulawesi Selatan
Klinik Avicena,Mental health clinic,"klinik avicena, jl. tentara pelajar no.151-153, malimongan tua, wajo, makassar city, south sulawesi 90165, indonesia",tidak diketahui,+62 411 3631740,2.8,16.0,119.415743,-5.122545,Sulawesi Selatan
Yayasan Halo Jiwa Indonesia,Mental health clinic,"cjg3+j7q yayasan halo jiwa indonesia, mandalle, kec. mandalle, kabupaten pangkajene dan kepulauan, sulawesi selatan 90655, indonesia",tidak diketahui,+62 823-4569-4746,5.0,1.0,119.6031875,-4.5734375,Sulawesi Selatan
Praktek Psikiater Jiwa,Psychotherapist,"praktek psikiater jiwa, jl. jenderal sudirman no.63, takkalala, kec. wara sel., kota palopo, sulawesi selatan 91922, indonesia",tidak diketahui,+62 812-4320-7142,5.0,2.0,120.2111487,-3.0242968,Sulawesi Selatan
5AM HYPNOTHERAPY (Pusat Layanan Hipnoterapi dan Kesehatan Mental Kabupaten Bone),Mental health clinic,"5am hypnotherapy (pusat layanan hipnoterapi dan kesehatan mental kabupaten bone), jl. a. sulolipu no.50, masumpu, kec. tanete riattang, kabupaten bone, sulawesi selatan 92714, indonesia",https://hypnopreneurindonesia.com/konsultasionline/,+62 852-1667-4321,4.9,9.0,120.3270224,-4.5521076,Sulawesi Selatan
"Praktik Psikolog ""Psikologika""",Psychologist,"praktik psikolog ""psikologika"", jl. laute ib no.9b, mandonga, kendari city, south east sulawesi 93111, indonesia",tidak diketahui,+62 857-5720-4427,5.0,61.0,122.5152874,-3.968086,Sulawesi Tenggara
Genesis Psychological Clinic,Psychologist,"genesis psychological clinic, jl. jend. ahmad yani no.220, anawai, kec. wua-wua, kota kendari, sulawesi tenggara 93117, indonesia",tidak diketahui,tidak diketahui,5.0,69.0,122.4982878,-4.0090336,Sulawesi Tenggara
Praktek Psikolog ADJ_MADO,Psychologist,"praktek psikolog adj_mado, btn pns blok xiv jl. apel no.17, watubangga, kec. baruga, kota kendari, sulawesi tenggara 93116, indonesia",tidak diketahui,+62 817-897-771,4.9,18.0,122.4800247,-4.0259663,Sulawesi Tenggara
Zona Solution Psikologi,Psychologist,"zona solution psikologi, jl. kijang, rahandouna, kec. poasia, kota kendari, sulawesi tenggara, indonesia",tidak diketahui,+62 878-7249-2742,4.6,11.0,122.5494634,-4.0085868,Sulawesi Tenggara
Home Psychologist,Mental health clinic,"home psychologist, perumahan dosen kampus baru blok r no. 7, kota kendari, sulawesi tenggara 93231, indonesia",https://www.blogger.com/blog/posts/4498838991161743247,tidak diketahui,4.5,4.0,122.528409,-4.0129032,Sulawesi Tenggara
Karracare Layanan Psikologi,Psychotherapist,"karracare layanan psikologi, jl. dr. wahidin no.143 c, lamangga, kec. murhum, kota bau-bau, sulawesi tenggara 93713, indonesia",https://www.instagram.com/layananpsikologi.karracare/profilecard/?igsh=bjM4anl1aW5jb2lx,+62 822-9025-6730,5.0,84.0,122.5999402,-5.4700886,Sulawesi Tenggara
Psychological Practice Hanna & Consultant,Psychologist,"psychological practice hanna & consultant, jl. mogandi 15, malalayang satu, malalayang, manado city, north sulawesi 95162, indonesia",tidak diketahui,+62 821-9110-6549,5.0,16.0,124.8157989,1.4494686,Sulawesi Utara
"Cicilia Pali S.Psi, M.Psi, Psikolog. Psychology Consulting",Psychologist,"crw5+3gg cicilia pali s.psi, m.psi, psikolog. psychology consulting, malalayang satu, malalayang, manado city, north sulawesi, indonesia",tidak diketahui,+62 813-2299-9680,5.0,1.0,124.8088329,1.445196,Sulawesi Utara
Praktek Psikolog Elis Ratnawati,Psychologist,"praktek psikolog elis ratnawati, jl. tlk. bayur no.10, kleak, malalayang, manado city, north sulawesi, indonesia",tidak diketahui,+62 813-4043-2059,5.0,8.0,124.8314244,1.4604842,Sulawesi Utara
Praktek Psikolog Jansen Mawikere,Psychotherapist,"praktek psikolog jansen mawikere, jl. sam ratulangi 20 no.2, titiwungen sel., kec. sario, kota manado, sulawesi utara 95113, indonesia",https://jarotmw.id/,+62 813-4428-7821,5.0,3.0,124.8362738,1.4750159,Sulawesi Utara
Layanan Psikologi Buana,Psychologist,"gvg9+74w layanan psikologi buana, jl. camar buha, buha, mapanget, manado city, north sulawesi, indonesia",tidak diketahui,tidak diketahui,5.0,7.0,124.8679263,1.5257059,Sulawesi Utara
Layanan Psikologi Harapan,Psychologist,"layanan psikologi harapan, jl. bethesda no.7, tumpengan, sea, kec. pineleng, kabupaten minahasa, sulawesi utara, indonesia",tidak diketahui,+62 821-8852-9184,5.0,9.0,124.7946114,1.4407842,Sulawesi Utara
"Praktek Psikiater dr. Ireine SCR, M.Kes., Sp.KJ",Psychiatrist,"praktek psikiater dr. ireine scr, m.kes., sp.kj, jl. sam ratulangi, north wenang, wenang, manado city, north sulawesi 95111, indonesia",http://www.integrapsych.one/,+62 815-2601-9779,5.0,4.0,124.8375626,1.4872949,Sulawesi Utara
Psikku (PT Psyche Indonesia Ofisial),Psychologist,"psikku (pt psyche indonesia ofisial), jl. sam ratulangi no.119, titiwungan utara, sario, manado city, north sulawesi 95113, indonesia",http://www.psikku.com/,+62 852-5667-7766,5.0,1.0,124.8367064,1.4799664,Sulawesi Utara
Lembaga Psikologi Lentera Saintika Padang,Psychologist,"lembaga psikologi lentera saintika padang, kampus (unsyka 2, jl. prof. dr. hamka no.141, air tawar tim., kec. padang utara, kota padang, sumatera barat 25132, indonesia",https://www.instagram.com/lentera_saintika/,+62 895-6000-20818,5.0,55.0,100.3505695,-0.8842887,Sumatera Barat
Praktek Psikologi dan Tumbuh Kembang,Psychologist,"praktek psikologi dan tumbuh kembang, jl. rambutan no.km 17, koto panjang ikua koto, koto tangah, padang city, west sumatra 25586, indonesia",tidak diketahui,+62 851-5869-9587,5.0,19.0,100.3713669,-0.8543996,Sumatera Barat
Lembaga Psikologi dan Sumber Daya Manusia CSI (Central Solusi Insania),Psychologist,"lembaga psikologi dan sumber daya manusia csi (central solusi insania), jl. parupuk raya iv no.54, parupuk tabing, koto tangah, padang city, west sumatra 25173, indonesia",tidak diketahui,+62 852-6585-7206,5.0,38.0,100.3506447,-0.8872051,Sumatera Barat
Klinik Psikologi Sahabat Indonesia,Mental health clinic,"m9x8+77h klinik psikologi sahabat indonesia, kayu kubu, kec. guguk panjang, kota bukittinggi, sumatera barat 26136, indonesia",tidak diketahui,+62 812-7586-0188,5.0,5.0,100.3657307,-0.3018239,Sumatera Barat
Lembaga Psikologi Progressive Reflection (LP2R),Psychologist,"lembaga psikologi progressive reflection (lp2r), komplek dangau teduh jl. kemuning no. 16 - piai tangah - pauh, cangkeh nan xx, kec. lubuk begalung, kota padang, sumatera barat 25162, indonesia",tidak diketahui,+62 812-7607-0052,5.0,105.0,100.421225,-0.9475211,Sumatera Barat
Teras Psikologi BIC,Psychologist,"teras psikologi bic, jl. asra no.26, dadok tunggul hitam, koto tangah, padang city, west sumatra 25176, indonesia",tidak diketahui,+62 896-5499-3155,5.0,34.0,100.3631212,-0.8808001,Sumatera Barat
Lembaga Psikologi Dwi Dharma,Psychologist,"lembaga psikologi dwi dharma, jl. s. parman, north ulak karang, padang utara, padang city, west sumatra 25131, indonesia",tidak diketahui,+62 751 446823,0.0,6.0,100.3501024,-0.9084096,Sumatera Barat
Biro Psikologi Padang.Sehat,Mental health clinic,"biro psikologi padang.sehat, jl. pepaya no.18, ujung gurun, kec. padang bar., kota padang, sumatera barat 25114, indonesia",tidak diketahui,+62 857-8634-4034,5.0,81.0,100.3582672,-0.9340893,Sumatera Barat
Psikolog Payakumbuh,Psychologist,"psikolog payakumbuh, jl. rangkayo rasuna said no.29, labuh basilang, kec. payakumbuh bar., kota payakumbuh, sumatera barat 26218, indonesia",https://wa.me/message/QTDJGXAPNBFXA1,+62 823-9144-4600,5.0,3.0,100.6409578,-0.2330148,Sumatera Barat
Praktik Psikolog Ghita - PT. Kharisma Ghita Mandiri,Psychologist,"praktik psikolog ghita - pt. kharisma ghita mandiri, jalan denpasar no. 4 tanjuanggodang, sungai panago, kec. payakumbuh bar., kota payakumbuh, sumatera barat 26224, indonesia",tidak diketahui,+62 811-6699-089,5.0,2.0,100.6210674,-0.2368387,Sumatera Barat
Lembaga Psikologi Terapan Propsychology,Psychologist,"lembaga psikologi terapan propsychology, komplek, asratek jl. jakarta no.1, ulak karang sel., kec. padang utara, kota padang, sumatera barat, indonesia",https://propsychologyconsultant.com/,+62 812-7027-7084,4.0,2.0,100.3505834,-0.9125827,Sumatera Barat
Narapsikologi Edutech Consulting,Psychologist,"narapsikologi edutech consulting, wisma indah iv siteba, jl. tj. karang no.c-7, surau gadang, kec. nanggalo, kota padang, sumatera barat 25146, indonesia",https://www.narapsikologi.com/,+62 853-1284-6608,5.0,9.0,100.368902,-0.8954471,Sumatera Barat
KONSULTASI PSIKOLOGI TALENTAPARAMITA,Psychotherapist,"konsultasi psikologi talentaparamita, polamas, jl. andalas no.p6, alai parak kopi, kota padang, sumatera barat 25139, indonesia",tidak diketahui,+62 811-661-553,5.0,1.0,100.3751303,-0.9355379,Sumatera Barat
Key Consulting (Layanan & Konsultasi Psikologi(,Psychologist,"pfqc+7r4 key consulting (layanan & konsultasi psikologi(, kapuh utara, koto xi tarusan, kabupaten pesisir selatan, sumatera barat, indonesia",https://instagram.com/psikologikc?igshid=MzRlODBiNWFlZA==,+62 852-7108-3717,5.0,4.0,100.4720652,-1.2618666,Sumatera Barat
Fitri Effendy Psikolog,Psychologist,"fitri effendy psikolog, jalan soekarno hatta no.1, pakan kurai, kec. guguk panjang, kota bukittinggi, sumatera barat 26137, indonesia",tidak diketahui,+62 752 22077,4.0,8.0,100.3754993,-0.299811,Sumatera Barat
Brilian Konsultan,Psychologist,"879c+3m7 brilian konsultan, jl. raya pariaman punggung kasiak, lubuk alung, kec. lubuk alung, kabupaten padang pariaman, sumatera barat 25582, indonesia",tidak diketahui,+62 813-7863-1530,5.0,3.0,100.271682,-0.6823282,Sumatera Barat
BIC Padang @dirumahkawan,Psychologist,"bic padang @dirumahkawan, jl. tempua i no.5, west air tawar, padang utara, padang city, west sumatra 25173, indonesia",tidak diketahui,tidak diketahui,5.0,3.0,100.3487449,-0.8903352,Sumatera Barat
BIRO INDOFINITE PSYCHOLOGY,Psychologist,"biro indofinite psychology, jl. mr. asa'at no.69, campago guguk bulek, kec. mandiangin koto selayan, kota bukittinggi, sumatera barat 26128, indonesia",http://psychology.indofinite.com/,+62 815-2456-1040,5.0,10.0,100.3842732,-0.2894752,Sumatera Barat
Spektrum Psikologi,Health consultant,"spektrum psikologi, perumahan pandan puti indah no.6a, kampai tabu karambia, kec. lubuk sikarah, kota solok, sumatera barat 27315, indonesia",tidak diketahui,+62 821-7099-6665,5.0,3.0,100.6633053,-0.8072235,Sumatera Barat
Risnawati consulting psikologi (gedung klinik kimia farma),Psychologist,"risnawati consulting psikologi (gedung klinik kimia farma), jl. palang merah no.34c, dalam, kec. medan bar., kota medan, sumatera utara 20111, indonesia",tidak diketahui,+62 822-6714-3238,5.0,3.0,98.6796987,3.5844962,Sumatera Utara
Bintang Psikologi.ID,Psychologist,"5mf3+fqp bintang psikologi.id, jl. raya padang - solok, koto baru, kec. kubung, kabupaten solok, sumatera barat 27361, indonesia",tidak diketahui,tidak diketahui,5.0,2.0,100.6544613,-0.8262593,Sumatera Barat
RUMAH Hipnoterapi SUMBAR Sumatra Barat PADANG (UMC)profesional hipnoterapi,Mental health clinic,"rumah hipnoterapi sumbar sumatra barat padang (umc)profesional hipnoterapi, simpang gia, jl. parupuk iii no.27, parupuk tabing, kec. koto tangah, kota padang, sumatera barat 25171, indonesia",https://rumahhipnoterapiumc.blogspot.com/2024/09/tempat-praktek-hipnoterapi-di-summatra.html,+62 823-9238-3363,5.0,32.0,100.3487682,-0.8845047,Sumatera Barat
BIMBEL BUDE (Bimbel POLISI SUMBAR) / PROPSYCHOLOGY,Psychologist,"bimbel bude (bimbel polisi sumbar) / propsychology, jl. banio no.2a, lolong belanti, kec. padang utara, kota padang, sumatera barat 25173, indonesia",http://propsychologyconsultant.com/,+62 812-6506-7421,5.0,8.0,100.3517062,-0.9203662,Sumatera Barat
Pilar Psikologi Indonesia (Layanan Psikologi dan Konsultan),Psychologist,"pilar psikologi indonesia (layanan psikologi dan konsultan), depan kantor pos, jl. kp. lalang no.kel, ps. ambacang, kec. kuranji, kota padang, sumatera barat 25152, indonesia",tidak diketahui,+62 852-7474-2150,0.0,9.0,100.3963222,-0.9242447,Sumatera Barat
Basheera Psychology,Psychologist,"basheera psychology, jl. tan malaka no.12, guguak viii koto, kec. guguak, kabupaten lima puluh kota, sumatera barat 26253, indonesia",tidak diketahui,+62 821-7451-3006,5.0,3.0,100.5734629,-0.1615529,Sumatera Barat
Biro Konsultasi Psikologi Brilliant Consulting,Psychologist,"biro konsultasi psikologi brilliant consulting, kec. div, jl. ariodillah iii no.109, rt.34/rw.11, 20 ilir d. iii, kec. ilir tim. i, kota palembang, sumatera selatan 30128, indonesia",http://bit.ly/3w0fxu3,+62 813-3131-2770,5.0,13.0,104.737602,-2.9644179,Sumatera Selatan
Biro Psikologi Karya Tunas Bangsa,Psychologist,"biro psikologi karya tunas bangsa, jl. kolonel h. barlian no.60, sukarami, kec. sukarami, kota palembang, sumatera selatan 30961, indonesia",tidak diketahui,+62 711 7426854,5.0,30.0,104.727838,-2.9423194,Sumatera Selatan
KLINIK ASA NARA,Psychologist,"2qxp+7h4 klinik asa nara, jl. h. abdul rozak, kalidoni, palembang city, south sumatra 30118, indonesia",tidak diketahui,+62 822-7688-8690,5.0,33.0,104.7865092,-2.9519778,Sumatera Selatan
Praktek Psikolog Indonesia Palembang,Psychologist,"praktek psikolog indonesia palembang, jl. inspektur marzuki no.124, siring agung, kec. ilir bar. i, kota palembang, sumatera selatan 30151, indonesia",https://praktekpsikolog.com/,+62 878-8718-4585,4.0,4.0,104.7199009,-2.9628259,Sumatera Selatan
Klinik Psikologi Pelita Hati,Psychologist,"klinik psikologi pelita hati, ruko pelita indah, jl. pelita nomor pi 11, 20 ilir d ii, kec. kemuning, kota palembang, sumatera selatan 30164, indonesia",tidak diketahui,+62 897-9009-001,0.0,4.0,104.7565427,-2.9582866,Sumatera Selatan
"BIRO PSIKOLOGI ""SYAFIQI""",Psychologist,"j72g+7f3 biro psikologi ""syafiqi"", samping citimal, jl. pelangi, gn. ibul, kec. prabumulih tim., kota prabumulih, sumatera selatan 31111, indonesia",tidak diketahui,+62 821-8412-9595,5.0,35.0,104.2761819,-3.3993649,Sumatera Selatan
ASA Psychological Consultant - Biro Psikologi Palembang,Psychologist,"asa psychological consultant - biro psikologi palembang, jl. sungai sahang, lorok pakjo, ilir barat i, palembang city, south sumatra 30137, indonesia",tidak diketahui,+62 856-5861-7850,5.0,6.0,104.7312876,-2.980757,Sumatera Selatan
Lembaga Psikologi Terapan Limas,Psychotherapist,"lembaga psikologi terapan limas, jl. griya duta mas cluster cendana no.5 no.15, sukajaya, kec. sukarami, kota palembang, sumatera selatan 30961, indonesia",tidak diketahui,+62 813-6806-2180,5.0,2.0,104.7353159,-2.9212094,Sumatera Selatan
Klinik Konsultasi Spiritual Palembang,Mental health clinic,"klinik konsultasi spiritual palembang, jl. tombak no.mor 732, sekip, ujung, kota palembang, sumatera selatan 30151, indonesia",tidak diketahui,tidak diketahui,5.0,1.0,104.7538524,-2.956613,Sumatera Selatan
Klinik Psikologi RSUD IBNU SUTOWO,Psychotherapist,"v5g8+4rw klinik psikologi rsud ibnu sutowo, baturaja lama, kec. baturaja timur, kabupaten ogan komering ulu, sumatera selatan 32121, indonesia",tidak diketahui,tidak diketahui,5.0,1.0,104.1669241,-4.1246138,Sumatera Selatan
"Klinik Psikoterapi Arman Asy Syifa Palembang, Promotor STIFIn Berlisensi (Tes Mesin Kecerdasan STIFIn)",Psychotherapist,"klinik psikoterapi arman asy syifa palembang, promotor stifin berlisensi (tes mesin kecerdasan stifin), perum gardena hill, jl. gotong royong no.6 blok d, karya baru, kec. alang-alang lebar, kota palembang, sumatera selatan 30961, indonesia",http://piarmanstifin.mandiripreneur.com/,+62 823-5919-9987,5.0,10.0,104.7082401,-2.939853,Sumatera Selatan
Optimal Psychology & Educational Center - Biro Psikologi,Psychologist,"optimal psychology & educational center - biro psikologi, jl. datuk moh. akib no 218 a, 22 ilir, kec. bukit kecil, kota palembang, sumatera selatan 30113, indonesia",tidak diketahui,+62 823-7275-8675,5.0,4.0,104.7570433,-2.987431,Sumatera Selatan
Mutiara Azhar Group,Psychologist,"mutiara azhar group, istana arofatuna, blk. d no.10 km 7, karya baru, kec. alang-alang lebar, kota palembang, sumatera selatan 30961, indonesia",http://www.mutiaraazhar.zoomshare.com/,+62 813-6763-8209,5.0,2.0,104.7218604,-2.9439446,Sumatera Selatan
Konsultan Psikologi Persona Prima,Mental health service,"konsultan psikologi persona prima, jl. may sabara komplek pu no.535, rt.11/rw.04, sekip jaya, kec. kemuning, kota palembang, sumatera selatan 30126, indonesia",tidak diketahui,+62 896-0311-1500,5.0,1.0,104.7571188,-2.9644275,Sumatera Selatan
Biro Konsultasi Psikologi MAZAYA,Psychologist,"biro konsultasi psikologi mazaya, komp, jl. jend. a. yani, jl. yaktapena ii blok iii no.96, kec. plaju, kota palembang, sumatera selatan, indonesia",tidak diketahui,+62 895-4043-13557,0.0,2.0,104.7844404,-2.9941807,Sumatera Selatan
praktek psikologi irwan tony,Psychologist,"pvcx+6jq praktek psikologi irwan tony, watervang, lubuk linggau timur i, lubuklinggau city, south sumatra 31625, indonesia",tidak diketahui,tidak diketahui,5.0,2.0,102.899105,-3.2794177,Sumatera Selatan
"Praktek dr. Ezra Eben, SpKJ",Psychotherapist,"praktek dr. ezra eben, spkj (menghubungi hanya bisa lewat wa chat, tidak menerima telpon), lantai 2 apotek dempo jalan lingkaran, jl. dempo luar, 15 ilir, kec. ilir tim. i, kota palembang, sumatera selatan 30111, indonesia",https://www.instagram.com/psikiater_online,+62 857-7901-7918,5.0,3.0,104.762075,-2.9812276,Sumatera Selatan
Graha Bunda,Psychiatrist,"2prq+357 graha bunda, jl. jend. sudirman, pahlawan, kec. kemuning, kota palembang, sumatera selatan 30121, indonesia",tidak diketahui,+62 711 420140,5.0,3.0,104.7379375,-2.9598382,Sumatera Selatan
Psikiater,Mental health clinic,"psikiater, jl. hos cokroaminoto no.122, pandau hulu ii, medan area, medan city, north sumatra 20211, indonesia",http://bit.ly/3F8yRpw,+62 821-6300-0880,0.0,95.0,98.6972527,3.593746,Sumatra Utara
